StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q4,Q71,Q89_1,Q89_2,Q89_3,Q89_4,Q89_5,Q89_6,Q89_7,Q89_8,Q74,Q72,Q73,Q15_First Click,Q15_Last Click,Q15_Page Submit,Q15_Click Count,Q24,Q24_2_TEXT,Q99,Q87_1,Q87_2,Q87_3,Q87_4,Q87_5,Q87_6,Q87_7,Q87_8,Q87_9,Q87_10,Q87_11,Q87_12,Q87_13,Q77_1,Q77_2,Q77_3,Q77_4,Q77_5,Q77_6,Q77_7,Q77_8,Q77_9,Q77_10,Q77_11,Q75_1,Q75_2,Q75_3,Q75_4,Q75_5,Q75_6,Q101,Q22,Q22_4_TEXT,Q23,Q57,Q57_3_TEXT,Q62,Q62_6_TEXT,Q58,Q59,Q64,Q64_12_TEXT,Q63,Q63_9_TEXT,assigned_category,assigned_group,session_id
2022-06-17 20:23:33,2022-06-17 20:42:03,IP Address,*******,100,1109,True,2022-06-17 20:42:03,R_6EHMEN9xNk6zmYp,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5610c4ea7ffc8a0005811504,6,6,4,5,5,4,3,4,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,651.985,0,No,,The AI was informative. If an answer was vague I could ask for more detail and receive it. The experience was positive.,4,7,4,5,4,,5,7,5,2,4,1,4,5,5,5,5,5,6,5,5,4,6,5,11,1,11,20,5,8,mixed-quality data,No motive,,The agent was not particularly empathetic but didn't try to sell me on anything either.,Female,,Straight/Heterosexual,,25-34 years old,Associates or technical degree,Prefer not to say,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,1,2022-06-18T02:26:40.757Z
2022-06-17 20:21:18,2022-06-17 20:42:45,IP Address,*******,100,1286,True,2022-06-17 20:42:45,R_1PbnR7rUF2ihJWh,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5bc9ff771760a8000115b8f7,6,5,5,6,6,4,4,2,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,673.365,0,No,,"The Al let me know that they understood mental health issues, they were always there to help, but I didn't get a sense that they could truly be able to help in the way a human needs understanding.",5,5,6,4,2,,3,6,3,3,7,5,1,5,2,2,3,5,6,5,2,2,4,5,6,1,4,12,9,7,mixed-quality data,No motive,,It didn't seem like there was an motive except subscribing after the trial period.,Female,,Gay/Lesbian/Homosexual,,45-54 years old,High school diploma or GED,Prefer to self-describe,Caucasian,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,1,2022-06-18T02:26:22.300Z
2022-06-17 20:25:40,2022-06-17 20:46:13,IP Address,*******,100,1232,True,2022-06-17 20:46:13,R_pyKgf531B6doTaF,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,5ec3f96a7bd12a09e859341b,7,4,5,7,5,5,2,1,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,766.496,0,No,,"Kind of boring at first, eventually it became fun when I started trying to test it's limits",1,1,1,1,1,,5,1,1,2,7,3,2,1,1,1,1,7,5,5,5,2,2,2,2,2,2,14,2,2,mixed-quality data,Manipulative/malicious motives,,You told me,Male,,Straight/Heterosexual,,18-24 years old,Bachelor’s degree,"Some other race, ethnicity, or origin",,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,3,2022-06-18T02:29:56.231Z
2022-06-17 20:28:23,2022-06-17 20:46:17,IP Address,*******,100,1074,True,2022-06-17 20:46:17,R_Pzhn6vy4yVSPVuN,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,60ff2ee1d96b60bcea545dee,6,5,5,6,5,3,3,5,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,708.206,0,No,,"it was an okay experience, i am impressed by the fast response and accuracy of answers based on my information, it even gave me some advice at one point. i did think the ai's constant reminder of ""I'm here for you if you need to talk more about that."" is a bit annoying sometimes.
",5,5,6,4,4,,5,5,4,5,6,3,6,4,3,3,5,4,5,5,5,4,5,6,12,8,13,14,12,12,mixed-quality data,No motive,,"The agent was supposed to be manipulative, however they did not show that in their language and were more passive towards me.",Female,,Straight/Heterosexual,,18-24 years old,Associates or technical degree,Prefer not to say,,"Yes, Mexican, Mexican American, Chicano/a/x,Yes, Another Hispanic, Latino/a/x or Spanish origin",,,3,2022-06-18T02:30:26.477Z
2022-06-17 20:25:46,2022-06-17 20:46:18,IP Address,*******,100,1232,True,2022-06-17 20:46:18,R_2eWjzRK6zlhFD6T,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,6272bd000471b3d9ed5d4da5,6,6,6,6,6,6,6,5,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,753.479,0,No,,This was a very interesting and fun experience. Melu is a really impressive AI. Melu comprehended all questions I asked and truly seemed to be sentient and caring as described. I am truly impressed!,7,7,7,7,7,,7,7,7,7,5,1,7,7,7,7,7,7,7,7,7,7,7,7,10,9,8,20,5,1,high-quality data,Caring motives,,"I was assigned to the agent and told so, although I additionally felt and experienced this myself in the conversation.",Male,,Straight/Heterosexual,,35-44 years old,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","Some other race, ethnicity, or origin",,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,2,2022-06-18T02:28:12.850Z
2022-06-17 20:30:43,2022-06-17 20:46:30,IP Address,*******,100,947,True,2022-06-17 20:46:31,R_24c6heNQx4lfjWm,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,60fd048315fb2282c4d5a150,5,4,2,5,5,2,2,2,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,15.815,607.218,608.903,2,No,,"I thought Melu seemed genuine. It didn’t really seem like they were getting me to buy into what they’re selling. ",5,5,5,6,6,,2,7,6,3,7,3,2,6,3,5,5,6,6,6,6,6,6,6,6,1,5,16,4,8,mixed-quality data,Caring motives,,They were actively trying to find solutions to the problems I presented.,Female,,Gay/Lesbian/Homosexual,,18-24 years old,Bachelor’s degree,"Some other race, ethnicity, or origin",,"Yes, Mexican, Mexican American, Chicano/a/x",,,3,2022-06-18T02:33:24.203Z
2022-06-17 20:27:23,2022-06-17 20:48:16,IP Address,*******,100,1252,True,2022-06-17 20:48:16,R_3EQFKu9nCDVcx48,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5d20189bb34728001a230962,4,3,6,4,4,4,2,1,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,16.61,914.933,916.707,2,No,,"it was just as I expected.
Mankind doesn't need a machine, mankind needs Jesus.
I can't even say it was disappointing. How could it  be. It's simply a machine.
",1,1,1,1,1,,1,3,1,1,7,4,1,4,2,4,4,4,4,4,4,4,4,7,1,1,1,20,11,4,highly flawed data,No motive,,lack of empathy as is typical of a machine.,Female,,Straight/Heterosexual,,55-64 years old,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Black or African American,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,1,2022-06-18T02:29:40.232Z
2022-06-17 20:34:24,2022-06-17 20:49:04,IP Address,*******,100,880,True,2022-06-17 20:49:04,R_2Cl8Gr8WOXRb5HK,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,61311ced4c5db76e4e0c23b3,5,3,2,3,3,2,5,3,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,601.155,0,No,,"My experience with Melu was pretty decent. I sort of ran out of things to ask or talk about. I was able to get some answers about confidentiality and reliability of such programs, so that reassured me some. ",5,6,5,2,2,,5,4,4,2,5,3,2,4,2,2,2,5,5,6,3,2,2,1,6,1,4,14,8,11,mixed-quality data,Caring motives,,"Based on the content of the agent's tone, it seemed caring and empathetic.",Female,,Straight/Heterosexual,,18-24 years old,Bachelor’s degree,"Some other race, ethnicity, or origin",,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,2,2022-06-18T02:35:42.926Z
2022-06-17 20:31:27,2022-06-17 20:49:26,IP Address,*******,100,1079,True,2022-06-17 20:49:27,R_3G7H0WPsihnHdVo,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,60e68d7dc0d998d1c7842a65,5,5,3,6,4,2,3,1,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,9.123,556.458,602.499,2,No,,"There seemed to be some redundant messages in response to some of the things I have said, but, overall, I was very impressed with the experience. It seemed like the AI really knows what to say...",6,6,7,5,5,,6,5,6,7,5,4,4,4,4,4,4,6,6,6,6,6,6,6,1,1,1,15,1,1,mixed-quality data,Caring motives,,"It uses words like ""listen"", ""help"" and ""stress"" a lot.",Male,,Bisexual,,35-44 years old,Associates or technical degree,Black or African American,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,2,2022-06-18T02:34:07.165Z
2022-06-17 20:31:53,2022-06-17 20:49:58,IP Address,*******,100,1084,True,2022-06-17 20:49:58,R_2Wupfg9kpTMK3Co,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5c574d3f53fba80001bd302e,6,5,4,6,5,4,5,5,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,674.717,0,No,,"For the most part it was peaceful and simple. I did feel a bit weird at first talking to the AI and I felt a couple times that I didn't know what to ask the AI. But is was able to provide simple but good answers to what I asked. ",6,6,6,5,5,,5,6,5,3,5,2,3,5,5,5,5,7,6,7,5,4,6,4,4,2,1,17,11,1,high-quality data,No motive,,Because it was answering my questions quickly and promptly. It never mentioned anything about selling anything but it also didn't get too personally either.,Female,,Straight/Heterosexual,,25-34 years old,Associates or technical degree,"Some other race, ethnicity, or origin",,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,1,2022-06-18T02:34:03.425Z
2022-06-17 20:24:36,2022-06-17 20:50:15,IP Address,*******,100,1538,True,2022-06-17 20:50:15,R_aW5tKGKGNczNhsd,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5d6141608a11df001a477fbe,7,6,7,7,6,7,6,7,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,1078.642,0,No,,"It's very informative, unique and professional to me. I thought at first i was talking with a real person. Real innovative idea.",7,7,7,7,7,,7,7,7,7,1,1,7,7,6,7,6,7,6,7,6,7,6,7,2,2,2,19,2,3,high-quality data,Caring motives,,To help me out about mental health issues and suggestions.,Male,,Straight/Heterosexual,,35-44 years old,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Prefer to self-describe,Caucasian/White,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,3,2022-06-18T02:27:47.739Z
2022-06-17 20:31:14,2022-06-17 20:51:32,IP Address,*******,100,1218,True,2022-06-17 20:51:33,R_3rUmYvPwuxva7lC,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,60fe0b73bbb479e45039b320,5,5,3,5,5,2,2,1,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,620.563,0,No,,"The A.I. just kept repeating the same things over and over. I would never trust A.I. to help my friend in that capacity. There are some things it's good for this dealing with helping someone with mental health issues needs to be handled by a professional person who can empathize and answer questions rationally. It was more aggravating than anything. I didn't find it helpful at all. It was fluid the conversation and there were no hang ups or interference , but it wasn't helpful.",1,2,2,1,1,,2,1,1,2,7,6,1,1,1,2,1,5,5,5,5,1,2,1,5,4,4,18,7,12,highly flawed data,Caring motives,,Because it said so in so many words as well as the study told me it would.,Male,,Straight/Heterosexual,,35-44 years old,High school diploma or GED,"Some other race, ethnicity, or origin",,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,2,2022-06-18T02:33:39.818Z
2022-06-17 20:33:58,2022-06-17 20:52:02,IP Address,*******,100,1083,True,2022-06-17 20:52:02,R_2amnqZfnTKxKZyW,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,622a5d3bbefce4aad4fd640a,6,4,2,4,4,2,4,4,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,16.473,28.234,656.662,7,No,,"The AI was very pleasant and had kind but general responses. I don't think it would be of help to someone suffering from mental illness. Also, it did not try to sell me the service as I was told it would.",1,4,6,1,1,,4,1,1,1,5,2,1,1,1,1,1,7,7,7,7,4,4,4,1,1,1,20,2,2,mixed-quality data,Caring motives,,The AI expressed kind words and offered help.,Female,,Prefer not to say,,55-64 years old,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","Some other race, ethnicity, or origin",,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,3,2022-06-18T02:36:36.504Z
2022-06-17 20:26:46,2022-06-17 20:53:10,IP Address,*******,100,1583,True,2022-06-17 20:53:10,R_wZQsA8MWkpVrIxX,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5c70c956f11dda0001ff50ab,7,1,2,6,3,1,7,1,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,23.033,965.6,968.649,2,No,,This bot is far too limited to be useful. It only provides pat answers anyone can look up online. It has no capacity to be of use in a mental health capacity. I certainly would not want someone in trouble contacting this bot. Ditch it!,1,1,1,1,1,,1,4,2,2,7,4,1,2,1,1,1,7,7,7,7,1,1,1,5,3,1,20,13,20,mixed-quality data,No motive,,programmed only to respond to the contents of comments in a purely indexical way,Male,,Straight/Heterosexual,,65+ years old,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Black or African American,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,1,2022-06-18T02:29:44.321Z
2022-06-17 20:35:41,2022-06-17 20:53:26,IP Address,*******,100,1064,True,2022-06-17 20:53:26,R_3pmS4ZhfDRAm6PG,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,605783a3682f479c53144e9f,5,5,4,5,5,2,3,1,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,618.207,0,No,,"I think my experience was fine. The AI was pretty repetitive and even though it was trained with no motives it did seem pretty caring. It was interesting and I think it has some potential uses. I might use it because I have found that writing about problems helps and even though an AI can't communicate like a human could, it is still nice to receive messages back. ",6,5,6,5,2,,4,5,4,5,7,2,3,5,5,3,3,5,5,5,5,5,5,5,8,7,5,16,5,2,mixed-quality data,Caring motives,,"I know I was told that the agent had no motive, but it did seem like the agent was showing empathy and care. ",Female,,Gay/Lesbian/Homosexual,,18-24 years old,Bachelor’s degree,Prefer to self-describe,white,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,1,2022-06-18T02:37:33.362Z
